
Opening Error Output File (MD2ERROR.TXT) on Thu Jan 09 16:46:56.330, 2003


columns = 40, rows = 40
col_vstep = 102.564102, row_vstep = 102.564102
col_tstep=6.538462, row_tstep=6.538462
num_vertices = 1600, num_polys = 3042
Vertex 1074: V[1487.179443, 0.000000, 666.666626], T[222.307693, 170.000000]
Vertex 1075: V[1589.743530, 0.000000, 666.666626], T[228.846161, 170.000000]
Vertex 1076: V[1692.307617, 0.000000, 666.666626], T[235.384613, 170.000000]
Vertex 1077: V[1794.871826, 0.000000, 666.666626], T[241.923080, 170.000000]
Vertex 1078: V[1897.435913, 0.000000, 666.666626], T[248.461548, 170.000000]
Vertex 1079: V[2000.000000, 0.000000, 666.666626], T[255.000000, 170.000000]
Vertex 1080: V[-2000.000000, 0.000000, 769.230774], T[0.000000, 176.538467]
Vertex 1081: V[-1897.435913, 0.000000, 769.230774], T[6.538462, 176.538467]
Vertex 1082: V[-1794.871826, 0.000000, 769.230774], T[13.076923, 176.538467]
Vertex 1083: V[-1692.307739, 0.000000, 769.230774], T[19.615385, 176.538467]
Vertex 1084: V[-1589.743652, 0.000000, 769.230774], T[26.153847, 176.538467]
Vertex 1085: V[-1487.179443, 0.000000, 769.230774], T[32.692307, 176.538467]
Vertex 1086: V[-1384.615356, 0.000000, 769.230774], T[39.230770, 176.538467]
Vertex 1087: V[-1282.051270, 0.000000, 769.230774], T[45.769234, 176.538467]
Vertex 1088: V[-1179.487183, 0.000000, 769.230774], T[52.307693, 176.538467]
Vertex 1089: V[-1076.923096, 0.000000, 769.230774], T[58.846153, 176.538467]
Vertex 1090: V[-974.359009, 0.000000, 769.230774], T[65.384613, 176.538467]
Vertex 1091: V[-871.794861, 0.000000, 769.230774], T[71.923080, 176.538467]
Vertex 1092: V[-769.230774, 0.000000, 769.230774], T[78.461540, 176.538467]
Vertex 1093: V[-666.666687, 0.000000, 769.230774], T[85.000000, 176.538467]
Vertex 1094: V[-564.102539, 0.000000, 769.230774], T[91.538467, 176.538467]
Vertex 1095: V[-461.538452, 0.000000, 769.230774], T[98.076927, 176.538467]
Vertex 1096: V[-358.974365, 0.000000, 769.230774], T[104.615387, 176.538467]
Vertex 1097: V[-256.410278, 0.000000, 769.230774], T[111.153847, 176.538467]
Vertex 1098: V[-153.846161, 2.745098, 769.230774], T[117.692307, 176.538467]
Vertex 1099: V[-51.282059, 5.490196, 769.230774], T[124.230774, 176.538467]
Vertex 1100: V[51.282043, 8.235294, 769.230774], T[130.769226, 176.538467]
Vertex 1101: V[153.846146, 10.980392, 769.230774], T[137.307693, 176.538467]
Vertex 1102: V[256.410248, 10.980392, 769.230774], T[143.846161, 176.538467]
Vertex 1103: V[358.974365, 8.235294, 769.230774], T[150.384613, 176.538467]
Vertex 1104: V[461.538452, 2.745098, 769.230774], T[156.923080, 176.538467]
Vertex 1105: V[564.102539, 0.000000, 769.230774], T[163.461548, 176.538467]
Vertex 1106: V[666.666626, 0.000000, 769.230774], T[170.000000, 176.538467]
Vertex 1107: V[769.230774, 0.000000, 769.230774], T[176.538467, 176.538467]
Vertex 1108: V[871.794861, 0.000000, 769.230774], T[183.076935, 176.538467]
Vertex 1109: V[974.358948, 0.000000, 769.230774], T[189.615387, 176.538467]
Vertex 1110: V[1076.923096, 0.000000, 769.230774], T[196.153854, 176.538467]
Vertex 1111: V[1179.487183, 0.000000, 769.230774], T[202.692307, 176.538467]
Vertex 1112: V[1282.051270, 0.000000, 769.230774], T[209.230774, 176.538467]
Vertex 1113: V[1384.615356, 0.000000, 769.230774], T[215.769241, 176.538467]
Vertex 1114: V[1487.179443, 0.000000, 769.230774], T[222.307693, 176.538467]
Vertex 1115: V[1589.743530, 0.000000, 769.230774], T[228.846161, 176.538467]
Vertex 1116: V[1692.307617, 0.000000, 769.230774], T[235.384613, 176.538467]
Vertex 1117: V[1794.871826, 0.000000, 769.230774], T[241.923080, 176.538467]
Vertex 1118: V[1897.435913, 0.000000, 769.230774], T[248.461548, 176.538467]
Vertex 1119: V[2000.000000, 0.000000, 769.230774], T[255.000000, 176.538467]
Vertex 1120: V[-2000.000000, 0.000000, 871.794861], T[0.000000, 183.076935]
Vertex 1121: V[-1897.435913, 0.000000, 871.794861], T[6.538462, 183.076935]
Vertex 1122: V[-1794.871826, 2.745098, 871.794861], T[13.076923, 183.076935]
Vertex 1123: V[-1692.307739, 5.490196, 871.794861], T[19.615385, 183.076935]
Vertex 1124: V[-1589.743652, 5.490196, 871.794861], T[26.153847, 183.076935]
Vertex 1125: V[-1487.179443, 2.745098, 871.794861], T[32.692307, 183.076935]
Vertex 1126: V[-1384.615356, 0.000000, 871.794861], T[39.230770, 183.076935]
Vertex 1127: V[-1282.051270, 0.000000, 871.794861], T[45.769234, 183.076935]
Vertex 1128: V[-1179.487183, 0.000000, 871.794861], T[52.307693, 183.076935]
Vertex 1129: V[-1076.923096, 0.000000, 871.794861], T[58.846153, 183.076935]
Vertex 1130: V[-974.359009, 0.000000, 871.794861], T[65.384613, 183.076935]
Vertex 1131: V[-871.794861, 0.000000, 871.794861], T[71.923080, 183.076935]
Vertex 1132: V[-769.230774, 0.000000, 871.794861], T[78.461540, 183.076935]
Vertex 1133: V[-666.666687, 0.000000, 871.794861], T[85.000000, 183.076935]
Vertex 1134: V[-564.102539, 0.000000, 871.794861], T[91.538467, 183.076935]
Vertex 1135: V[-461.538452, 0.000000, 871.794861], T[98.076927, 183.076935]
Vertex 1136: V[-358.974365, 0.000000, 871.794861], T[104.615387, 183.076935]
Vertex 1137: V[-256.410278, 0.000000, 871.794861], T[111.153847, 183.076935]
Vertex 1138: V[-153.846161, 0.000000, 871.794861], T[117.692307, 183.076935]
Vertex 1139: V[-51.282059, 2.745098, 871.794861], T[124.230774, 183.076935]
Vertex 1140: V[51.282043, 8.235294, 871.794861], T[130.769226, 183.076935]
Vertex 1141: V[153.846146, 16.470589, 871.794861], T[137.307693, 183.076935]
Vertex 1142: V[256.410248, 19.215687, 871.794861], T[143.846161, 183.076935]
Vertex 1143: V[358.974365, 13.725491, 871.794861], T[150.384613, 183.076935]
Vertex 1144: V[461.538452, 5.490196, 871.794861], T[156.923080, 183.076935]
Vertex 1145: V[564.102539, 0.000000, 871.794861], T[163.461548, 183.076935]
Vertex 1146: V[666.666626, 0.000000, 871.794861], T[170.000000, 183.076935]
Vertex 1147: V[769.230774, 0.000000, 871.794861], T[176.538467, 183.076935]
Vertex 1148: V[871.794861, 0.000000, 871.794861], T[183.076935, 183.076935]
Vertex 1149: V[974.358948, 0.000000, 871.794861], T[189.615387, 183.076935]
Vertex 1150: V[1076.923096, 0.000000, 871.794861], T[196.153854, 183.076935]
Vertex 1151: V[1179.487183, 2.745098, 871.794861], T[202.692307, 183.076935]
Vertex 1152: V[1282.051270, 5.490196, 871.794861], T[209.230774, 183.076935]
Vertex 1153: V[1384.615356, 8.235294, 871.794861], T[215.769241, 183.076935]
Vertex 1154: V[1487.179443, 8.235294, 871.794861], T[222.307693, 183.076935]
Vertex 1155: V[1589.743530, 2.745098, 871.794861], T[228.846161, 183.076935]
Vertex 1156: V[1692.307617, 0.000000, 871.794861], T[235.384613, 183.076935]
Vertex 1157: V[1794.871826, 0.000000, 871.794861], T[241.923080, 183.076935]
Vertex 1158: V[1897.435913, 0.000000, 871.794861], T[248.461548, 183.076935]
Vertex 1159: V[2000.000000, 0.000000, 871.794861], T[255.000000, 183.076935]
Vertex 1160: V[-2000.000000, 0.000000, 974.358948], T[0.000000, 189.615387]
Vertex 1161: V[-1897.435913, 2.745098, 974.358948], T[6.538462, 189.615387]
Vertex 1162: V[-1794.871826, 10.980392, 974.358948], T[13.076923, 189.615387]
Vertex 1163: V[-1692.307739, 16.470589, 974.358948], T[19.615385, 189.615387]
Vertex 1164: V[-1589.743652, 16.470589, 974.358948], T[26.153847, 189.615387]
Vertex 1165: V[-1487.179443, 10.980392, 974.358948], T[32.692307, 189.615387]
Vertex 1166: V[-1384.615356, 2.745098, 974.358948], T[39.230770, 189.615387]
Vertex 1167: V[-1282.051270, 0.000000, 974.358948], T[45.769234, 189.615387]
Vertex 1168: V[-1179.487183, 0.000000, 974.358948], T[52.307693, 189.615387]
Vertex 1169: V[-1076.923096, 0.000000, 974.358948], T[58.846153, 189.615387]
Vertex 1170: V[-974.359009, 0.000000, 974.358948], T[65.384613, 189.615387]
Vertex 1171: V[-871.794861, 2.745098, 974.358948], T[71.923080, 189.615387]
Vertex 1172: V[-769.230774, 0.000000, 974.358948], T[78.461540, 189.615387]
Vertex 1173: V[-666.666687, 0.000000, 974.358948], T[85.000000, 189.615387]
Vertex 1174: V[-564.102539, 0.000000, 974.358948], T[91.538467, 189.615387]
Vertex 1175: V[-461.538452, 0.000000, 974.358948], T[98.076927, 189.615387]
Vertex 1176: V[-358.974365, 0.000000, 974.358948], T[104.615387, 189.615387]
Vertex 1177: V[-256.410278, 0.000000, 974.358948], T[111.153847, 189.615387]
Vertex 1178: V[-153.846161, 0.000000, 974.358948], T[117.692307, 189.615387]
Vertex 1179: V[-51.282059, 0.000000, 974.358948], T[124.230774, 189.615387]
Vertex 1180: V[51.282043, 8.235294, 974.358948], T[130.769226, 189.615387]
Vertex 1181: V[153.846146, 16.470589, 974.358948], T[137.307693, 189.615387]
Vertex 1182: V[256.410248, 21.960785, 974.358948], T[143.846161, 189.615387]
Vertex 1183: V[358.974365, 16.470589, 974.358948], T[150.384613, 189.615387]
Vertex 1184: V[461.538452, 8.235294, 974.358948], T[156.923080, 189.615387]
Vertex 1185: V[564.102539, 0.000000, 974.358948], T[163.461548, 189.615387]
Vertex 1186: V[666.666626, 0.000000, 974.358948], T[170.000000, 189.615387]
Vertex 1187: V[769.230774, 2.745098, 974.358948], T[176.538467, 189.615387]
Vertex 1188: V[871.794861, 5.490196, 974.358948], T[183.076935, 189.615387]
Vertex 1189: V[974.358948, 8.235294, 974.358948], T[189.615387, 189.615387]
Vertex 1190: V[1076.923096, 8.235294, 974.358948], T[196.153854, 189.615387]
Vertex 1191: V[1179.487183, 13.725491, 974.358948], T[202.692307, 189.615387]
Vertex 1192: V[1282.051270, 21.960785, 974.358948], T[209.230774, 189.615387]
Vertex 1193: V[1384.615356, 27.450981, 974.358948], T[215.769241, 189.615387]
Vertex 1194: V[1487.179443, 24.705883, 974.358948], T[222.307693, 189.615387]
Vertex 1195: V[1589.743530, 16.470589, 974.358948], T[228.846161, 189.615387]
Vertex 1196: V[1692.307617, 5.490196, 974.358948], T[235.384613, 189.615387]
Vertex 1197: V[1794.871826, 0.000000, 974.358948], T[241.923080, 189.615387]
Vertex 1198: V[1897.435913, 0.000000, 974.358948], T[248.461548, 189.615387]
Vertex 1199: V[2000.000000, 0.000000, 974.358948], T[255.000000, 189.615387]
Vertex 1200: V[-2000.000000, 0.000000, 1076.923096], T[0.000000, 196.153854]
Vertex 1201: V[-1897.435913, 5.490196, 1076.923096], T[6.538462, 196.153854]
Vertex 1202: V[-1794.871826, 16.470589, 1076.923096], T[13.076923, 196.153854]
Vertex 1203: V[-1692.307739, 24.705883, 1076.923096], T[19.615385, 196.153854]
Vertex 1204: V[-1589.743652, 24.705883, 1076.923096], T[26.153847, 196.153854]
Vertex 1205: V[-1487.179443, 16.470589, 1076.923096], T[32.692307, 196.153854]
Vertex 1206: V[-1384.615356, 5.490196, 1076.923096], T[39.230770, 196.153854]
Vertex 1207: V[-1282.051270, 0.000000, 1076.923096], T[45.769234, 196.153854]
Vertex 1208: V[-1179.487183, 0.000000, 1076.923096], T[52.307693, 196.153854]
Vertex 1209: V[-1076.923096, 2.745098, 1076.923096], T[58.846153, 196.153854]
Vertex 1210: V[-974.359009, 5.490196, 1076.923096], T[65.384613, 196.153854]
Vertex 1211: V[-871.794861, 8.235294, 1076.923096], T[71.923080, 196.153854]
Vertex 1212: V[-769.230774, 5.490196, 1076.923096], T[78.461540, 196.153854]
Vertex 1213: V[-666.666687, 2.745098, 1076.923096], T[85.000000, 196.153854]
Vertex 1214: V[-564.102539, 0.000000, 1076.923096], T[91.538467, 196.153854]
Vertex 1215: V[-461.538452, 0.000000, 1076.923096], T[98.076927, 196.153854]
Vertex 1216: V[-358.974365, 0.000000, 1076.923096], T[104.615387, 196.153854]
Vertex 1217: V[-256.410278, 0.000000, 1076.923096], T[111.153847, 196.153854]
Vertex 1218: V[-153.846161, 0.000000, 1076.923096], T[117.692307, 196.153854]
Vertex 1219: V[-51.282059, 0.000000, 1076.923096], T[124.230774, 196.153854]
Vertex 1220: V[51.282043, 5.490196, 1076.923096], T[130.769226, 196.153854]
Vertex 1221: V[153.846146, 10.980392, 1076.923096], T[137.307693, 196.153854]
Vertex 1222: V[256.410248, 13.725491, 1076.923096], T[143.846161, 196.153854]
Vertex 1223: V[358.974365, 10.980392, 1076.923096], T[150.384613, 196.153854]
Vertex 1224: V[461.538452, 5.490196, 1076.923096], T[156.923080, 196.153854]
Vertex 1225: V[564.102539, 0.000000, 1076.923096], T[163.461548, 196.153854]
Vertex 1226: V[666.666626, 2.745098, 1076.923096], T[170.000000, 196.153854]
Vertex 1227: V[769.230774, 8.235294, 1076.923096], T[176.538467, 196.153854]
Vertex 1228: V[871.794861, 13.725491, 1076.923096], T[183.076935, 196.153854]
Vertex 1229: V[974.358948, 19.215687, 1076.923096], T[189.615387, 196.153854]
Vertex 1230: V[1076.923096, 21.960785, 1076.923096], T[196.153854, 196.153854]
Vertex 1231: V[1179.487183, 30.196081, 1076.923096], T[202.692307, 196.153854]
Vertex 1232: V[1282.051270, 43.921570, 1076.923096], T[209.230774, 196.153854]
Vertex 1233: V[1384.615356, 52.156864, 1076.923096], T[215.769241, 196.153854]
Vertex 1234: V[1487.179443, 49.411766, 1076.923096], T[222.307693, 196.153854]
Vertex 1235: V[1589.743530, 32.941177, 1076.923096], T[228.846161, 196.153854]
Vertex 1236: V[1692.307617, 16.470589, 1076.923096], T[235.384613, 196.153854]
Vertex 1237: V[1794.871826, 5.490196, 1076.923096], T[241.923080, 196.153854]
Vertex 1238: V[1897.435913, 0.000000, 1076.923096], T[248.461548, 196.153854]
Vertex 1239: V[2000.000000, 0.000000, 1076.923096], T[255.000000, 196.153854]
Vertex 1240: V[-2000.000000, 0.000000, 1179.487183], T[0.000000, 202.692307]
Vertex 1241: V[-1897.435913, 5.490196, 1179.487183], T[6.538462, 202.692307]
Vertex 1242: V[-1794.871826, 16.470589, 1179.487183], T[13.076923, 202.692307]
Vertex 1243: V[-1692.307739, 27.450981, 1179.487183], T[19.615385, 202.692307]
Vertex 1244: V[-1589.743652, 27.450981, 1179.487183], T[26.153847, 202.692307]
Vertex 1245: V[-1487.179443, 19.215687, 1179.487183], T[32.692307, 202.692307]
Vertex 1246: V[-1384.615356, 5.490196, 1179.487183], T[39.230770, 202.692307]
Vertex 1247: V[-1282.051270, 0.000000, 1179.487183], T[45.769234, 202.692307]
Vertex 1248: V[-1179.487183, 0.000000, 1179.487183], T[52.307693, 202.692307]
Vertex 1249: V[-1076.923096, 2.745098, 1179.487183], T[58.846153, 202.692307]
Vertex 1250: V[-974.359009, 10.980392, 1179.487183], T[65.384613, 202.692307]
Vertex 1251: V[-871.794861, 13.725491, 1179.487183], T[71.923080, 202.692307]
Vertex 1252: V[-769.230774, 10.980392, 1179.487183], T[78.461540, 202.692307]
Vertex 1253: V[-666.666687, 5.490196, 1179.487183], T[85.000000, 202.692307]
Vertex 1254: V[-564.102539, 0.000000, 1179.487183], T[91.538467, 202.692307]
Vertex 1255: V[-461.538452, 0.000000, 1179.487183], T[98.076927, 202.692307]
Vertex 1256: V[-358.974365, 0.000000, 1179.487183], T[104.615387, 202.692307]
Vertex 1257: V[-256.410278, 0.000000, 1179.487183], T[111.153847, 202.692307]
Vertex 1258: V[-153.846161, 0.000000, 1179.487183], T[117.692307, 202.692307]
Vertex 1259: V[-51.282059, 2.745098, 1179.487183], T[124.230774, 202.692307]
Vertex 1260: V[51.282043, 5.490196, 1179.487183], T[130.769226, 202.692307]
Vertex 1261: V[153.846146, 8.235294, 1179.487183], T[137.307693, 202.692307]
Vertex 1262: V[256.410248, 8.235294, 1179.487183], T[143.846161, 202.692307]
Vertex 1263: V[358.974365, 5.490196, 1179.487183], T[150.384613, 202.692307]
Vertex 1264: V[461.538452, 0.000000, 1179.487183], T[156.923080, 202.692307]
Vertex 1265: V[564.102539, 0.000000, 1179.487183], T[163.461548, 202.692307]
Vertex 1266: V[666.666626, 2.745098, 1179.487183], T[170.000000, 202.692307]
Vertex 1267: V[769.230774, 10.980392, 1179.487183], T[176.538467, 202.692307]
Vertex 1268: V[871.794861, 16.470589, 1179.487183], T[183.076935, 202.692307]
Vertex 1269: V[974.358948, 24.705883, 1179.487183], T[189.615387, 202.692307]
Vertex 1270: V[1076.923096, 30.196081, 1179.487183], T[196.153854, 202.692307]
Vertex 1271: V[1179.487183, 41.176472, 1179.487183], T[202.692307, 202.692307]
Vertex 1272: V[1282.051270, 57.647060, 1179.487183], T[209.230774, 202.692307]
Vertex 1273: V[1384.615356, 68.627457, 1179.487183], T[215.769241, 202.692307]
Vertex 1274: V[1487.179443, 65.882355, 1179.487183], T[222.307693, 202.692307]
Vertex 1275: V[1589.743530, 49.411766, 1179.487183], T[228.846161, 202.692307]
Vertex 1276: V[1692.307617, 27.450981, 1179.487183], T[235.384613, 202.692307]
Vertex 1277: V[1794.871826, 13.725491, 1179.487183], T[241.923080, 202.692307]
Vertex 1278: V[1897.435913, 5.490196, 1179.487183], T[248.461548, 202.692307]
Vertex 1279: V[2000.000000, 0.000000, 1179.487183], T[255.000000, 202.692307]
Vertex 1280: V[-2000.000000, 0.000000, 1282.051270], T[0.000000, 209.230774]
Vertex 1281: V[-1897.435913, 2.745098, 1282.051270], T[6.538462, 209.230774]
Vertex 1282: V[-1794.871826, 10.980392, 1282.051270], T[13.076923, 209.230774]
Vertex 1283: V[-1692.307739, 19.215687, 1282.051270], T[19.615385, 209.230774]
Vertex 1284: V[-1589.743652, 21.960785, 1282.051270], T[26.153847, 209.230774]
Vertex 1285: V[-1487.179443, 13.725491, 1282.051270], T[32.692307, 209.230774]
Vertex 1286: V[-1384.615356, 5.490196, 1282.051270], T[39.230770, 209.230774]
Vertex 1287: V[-1282.051270, 0.000000, 1282.051270], T[45.769234, 209.230774]
Vertex 1288: V[-1179.487183, 0.000000, 1282.051270], T[52.307693, 209.230774]
Vertex 1289: V[-1076.923096, 5.490196, 1282.051270], T[58.846153, 209.230774]
Vertex 1290: V[-974.359009, 10.980392, 1282.051270], T[65.384613, 209.230774]
Vertex 1291: V[-871.794861, 13.725491, 1282.051270], T[71.923080, 209.230774]
Vertex 1292: V[-769.230774, 13.725491, 1282.051270], T[78.461540, 209.230774]
Vertex 1293: V[-666.666687, 8.235294, 1282.051270], T[85.000000, 209.230774]
Vertex 1294: V[-564.102539, 0.000000, 1282.051270], T[91.538467, 209.230774]
Vertex 1295: V[-461.538452, 0.000000, 1282.051270], T[98.076927, 209.230774]
Vertex 1296: V[-358.974365, 0.000000, 1282.051270], T[104.615387, 209.230774]
Vertex 1297: V[-256.410278, 0.000000, 1282.051270], T[111.153847, 209.230774]
Vertex 1298: V[-153.846161, 0.000000, 1282.051270], T[117.692307, 209.230774]
Vertex 1299: V[-51.282059, 2.745098, 1282.051270], T[124.230774, 209.230774]
Vertex 1300: V[51.282043, 8.235294, 1282.051270], T[130.769226, 209.230774]
Vertex 1301: V[153.846146, 8.235294, 1282.051270], T[137.307693, 209.230774]
Vertex 1302: V[256.410248, 5.490196, 1282.051270], T[143.846161, 209.230774]
Vertex 1303: V[358.974365, 0.000000, 1282.051270], T[150.384613, 209.230774]
Vertex 1304: V[461.538452, 0.000000, 1282.051270], T[156.923080, 209.230774]
Vertex 1305: V[564.102539, 0.000000, 1282.051270], T[163.461548, 209.230774]
Vertex 1306: V[666.666626, 2.745098, 1282.051270], T[170.000000, 209.230774]
Vertex 1307: V[769.230774, 8.235294, 1282.051270], T[176.538467, 209.230774]
Vertex 1308: V[871.794861, 13.725491, 1282.051270], T[183.076935, 209.230774]
Vertex 1309: V[974.358948, 19.215687, 1282.051270], T[189.615387, 209.230774]
Vertex 1310: V[1076.923096, 30.196081, 1282.051270], T[196.153854, 209.230774]
Vertex 1311: V[1179.487183, 43.921570, 1282.051270], T[202.692307, 209.230774]
Vertex 1312: V[1282.051270, 60.392162, 1282.051270], T[209.230774, 209.230774]
Vertex 1313: V[1384.615356, 71.372551, 1282.051270], T[215.769241, 209.230774]
Vertex 1314: V[1487.179443, 68.627457, 1282.051270], T[222.307693, 209.230774]
Vertex 1315: V[1589.743530, 54.901962, 1282.051270], T[228.846161, 209.230774]
Vertex 1316: V[1692.307617, 38.431374, 1282.051270], T[235.384613, 209.230774]
Vertex 1317: V[1794.871826, 21.960785, 1282.051270], T[241.923080, 209.230774]
Vertex 1318: V[1897.435913, 8.235294, 1282.051270], T[248.461548, 209.230774]
Vertex 1319: V[2000.000000, 2.745098, 1282.051270], T[255.000000, 209.230774]
Vertex 1320: V[-2000.000000, 0.000000, 1384.615356], T[0.000000, 215.769241]
Vertex 1321: V[-1897.435913, 0.000000, 1384.615356], T[6.538462, 215.769241]
Vertex 1322: V[-1794.871826, 5.490196, 1384.615356], T[13.076923, 215.769241]
Vertex 1323: V[-1692.307739, 10.980392, 1384.615356], T[19.615385, 215.769241]
Vertex 1324: V[-1589.743652, 13.725491, 1384.615356], T[26.153847, 215.769241]
Vertex 1325: V[-1487.179443, 10.980392, 1384.615356], T[32.692307, 215.769241]
Vertex 1326: V[-1384.615356, 5.490196, 1384.615356], T[39.230770, 215.769241]
Vertex 1327: V[-1282.051270, 2.745098, 1384.615356], T[45.769234, 215.769241]
Vertex 1328: V[-1179.487183, 0.000000, 1384.615356], T[52.307693, 215.769241]
Vertex 1329: V[-1076.923096, 2.745098, 1384.615356], T[58.846153, 215.769241]
Vertex 1330: V[-974.359009, 8.235294, 1384.615356], T[65.384613, 215.769241]
Vertex 1331: V[-871.794861, 13.725491, 1384.615356], T[71.923080, 215.769241]
Vertex 1332: V[-769.230774, 13.725491, 1384.615356], T[78.461540, 215.769241]
Vertex 1333: V[-666.666687, 10.980392, 1384.615356], T[85.000000, 215.769241]
Vertex 1334: V[-564.102539, 2.745098, 1384.615356], T[91.538467, 215.769241]
Vertex 1335: V[-461.538452, 0.000000, 1384.615356], T[98.076927, 215.769241]
Vertex 1336: V[-358.974365, 0.000000, 1384.615356], T[104.615387, 215.769241]
Vertex 1337: V[-256.410278, 0.000000, 1384.615356], T[111.153847, 215.769241]
Vertex 1338: V[-153.846161, 0.000000, 1384.615356], T[117.692307, 215.769241]
Vertex 1339: V[-51.282059, 5.490196, 1384.615356], T[124.230774, 215.769241]
Vertex 1340: V[51.282043, 10.980392, 1384.615356], T[130.769226, 215.769241]
Vertex 1341: V[153.846146, 10.980392, 1384.615356], T[137.307693, 215.769241]
Vertex 1342: V[256.410248, 5.490196, 1384.615356], T[143.846161, 215.769241]
Vertex 1343: V[358.974365, 0.000000, 1384.615356], T[150.384613, 215.769241]
Vertex 1344: V[461.538452, 0.000000, 1384.615356], T[156.923080, 215.769241]
Vertex 1345: V[564.102539, 0.000000, 1384.615356], T[163.461548, 215.769241]
Vertex 1346: V[666.666626, 0.000000, 1384.615356], T[170.000000, 215.769241]
Vertex 1347: V[769.230774, 2.745098, 1384.615356], T[176.538467, 215.769241]
Vertex 1348: V[871.794861, 5.490196, 1384.615356], T[183.076935, 215.769241]
Vertex 1349: V[974.358948, 10.980392, 1384.615356], T[189.615387, 215.769241]
Vertex 1350: V[1076.923096, 21.960785, 1384.615356], T[196.153854, 215.769241]
Vertex 1351: V[1179.487183, 38.431374, 1384.615356], T[202.692307, 215.769241]
Vertex 1352: V[1282.051270, 54.901962, 1384.615356], T[209.230774, 215.769241]
Vertex 1353: V[1384.615356, 65.882355, 1384.615356], T[215.769241, 215.769241]
Vertex 1354: V[1487.179443, 65.882355, 1384.615356], T[222.307693, 215.769241]
Vertex 1355: V[1589.743530, 57.647060, 1384.615356], T[228.846161, 215.769241]
Vertex 1356: V[1692.307617, 41.176472, 1384.615356], T[235.384613, 215.769241]
Vertex 1357: V[1794.871826, 24.705883, 1384.615356], T[241.923080, 215.769241]
Vertex 1358: V[1897.435913, 10.980392, 1384.615356], T[248.461548, 215.769241]
Vertex 1359: V[2000.000000, 2.745098, 1384.615356], T[255.000000, 215.769241]
Vertex 1360: V[-2000.000000, 0.000000, 1487.179443], T[0.000000, 222.307693]
Vertex 1361: V[-1897.435913, 0.000000, 1487.179443], T[6.538462, 222.307693]
Vertex 1362: V[-1794.871826, 0.000000, 1487.179443], T[13.076923, 222.307693]
Vertex 1363: V[-1692.307739, 2.745098, 1487.179443], T[19.615385, 222.307693]
Vertex 1364: V[-1589.743652, 5.490196, 1487.179443], T[26.153847, 222.307693]
Vertex 1365: V[-1487.179443, 8.235294, 1487.179443], T[32.692307, 222.307693]
Vertex 1366: V[-1384.615356, 8.235294, 1487.179443], T[39.230770, 222.307693]
Vertex 1367: V[-1282.051270, 2.745098, 1487.179443], T[45.769234, 222.307693]
Vertex 1368: V[-1179.487183, 0.000000, 1487.179443], T[52.307693, 222.307693]
Vertex 1369: V[-1076.923096, 0.000000, 1487.179443], T[58.846153, 222.307693]
Vertex 1370: V[-974.359009, 5.490196, 1487.179443], T[65.384613, 222.307693]
Vertex 1371: V[-871.794861, 10.980392, 1487.179443], T[71.923080, 222.307693]
Vertex 1372: V[-769.230774, 16.470589, 1487.179443], T[78.461540, 222.307693]
Vertex 1373: V[-666.666687, 13.725491, 1487.179443], T[85.000000, 222.307693]
Vertex 1374: V[-564.102539, 5.490196, 1487.179443], T[91.538467, 222.307693]
Vertex 1375: V[-461.538452, 0.000000, 1487.179443], T[98.076927, 222.307693]
Vertex 1376: V[-358.974365, 0.000000, 1487.179443], T[104.615387, 222.307693]
Vertex 1377: V[-256.410278, 0.000000, 1487.179443], T[111.153847, 222.307693]
Vertex 1378: V[-153.846161, 0.000000, 1487.179443], T[117.692307, 222.307693]
Vertex 1379: V[-51.282059, 2.745098, 1487.179443], T[124.230774, 222.307693]
Vertex 1380: V[51.282043, 8.235294, 1487.179443], T[130.769226, 222.307693]
Vertex 1381: V[153.846146, 8.235294, 1487.179443], T[137.307693, 222.307693]
Vertex 1382: V[256.410248, 5.490196, 1487.179443], T[143.846161, 222.307693]
Vertex 1383: V[358.974365, 2.745098, 1487.179443], T[150.384613, 222.307693]
Vertex 1384: V[461.538452, 0.000000, 1487.179443], T[156.923080, 222.307693]
Vertex 1385: V[564.102539, 0.000000, 1487.179443], T[163.461548, 222.307693]
Vertex 1386: V[666.666626, 0.000000, 1487.179443], T[170.000000, 222.307693]
Vertex 1387: V[769.230774, 0.000000, 1487.179443], T[176.538467, 222.307693]
Vertex 1388: V[871.794861, 0.000000, 1487.179443], T[183.076935, 222.307693]
Vertex 1389: V[974.358948, 5.490196, 1487.179443], T[189.615387, 222.307693]
Vertex 1390: V[1076.923096, 16.470589, 1487.179443], T[196.153854, 222.307693]
Vertex 1391: V[1179.487183, 32.941177, 1487.179443], T[202.692307, 222.307693]
Vertex 1392: V[1282.051270, 46.666668, 1487.179443], T[209.230774, 222.307693]
Vertex 1393: V[1384.615356, 54.901962, 1487.179443], T[215.769241, 222.307693]
Vertex 1394: V[1487.179443, 57.647060, 1487.179443], T[222.307693, 222.307693]
Vertex 1395: V[1589.743530, 52.156864, 1487.179443], T[228.846161, 222.307693]
Vertex 1396: V[1692.307617, 41.176472, 1487.179443], T[235.384613, 222.307693]
Vertex 1397: V[1794.871826, 24.705883, 1487.179443], T[241.923080, 222.307693]
Vertex 1398: V[1897.435913, 10.980392, 1487.179443], T[248.461548, 222.307693]
